Commodity,Classification,Grade,Sex,Market,Wholesale,Retail,Supply Volume,County,Date,ProductID,CropName
Cassava Fresh,-,-,-,Taveta Retail Market,110.00/Kg,130.00/Kg,150.0,Taita-Taveta,2026-02-04,162,Product-162
Cassava Fresh,-,-,-,Holo,-,100.00/Kg,,Kisumu,2026-02-03,162,Product-162
Cassava Fresh,-,-,-,Kibuye,-,150.00/Kg,,Kisumu,2026-02-01,162,Product-162
Cassava Fresh,-,-,-,Muhoroni,-,50.00/Kg,600.0,Kisumu,2026-02-01,162,Product-162
Cassava Fresh,-,-,-,Makutano Embu,50.00/Kg,70.00/Kg,,Embu,2026-01-31,162,Product-162
Cassava Fresh,-,-,-,Makutano Kirinyaga,50.00/Kg,70.00/Kg,350.0,Kirinyaga,2026-01-31,162,Product-162
Cassava Fresh,-,-,-,Kabati - Muranga,18.00/Kg,30.00/Kg,,Muranga,2026-01-31,162,Product-162
Cassava Fresh,-,-,-,Kisasi,45.00/Kg,85.00/Kg,,Kitui,2026-01-30,162,Product-162
Cassava Fresh,-,-,-,Lungalunga,50.00/Kg,100.00/Kg,10000.0,Kwale,2026-01-30,162,Product-162
Cassava Fresh,-,-,-,Mumias,-,52.63/Kg,,Kakamega,2026-01-30,162,Product-162
Cassava Fresh,-,-,-,Kagio,40.00/Kg,60.00/Kg,200.0,Kirinyaga,2026-01-30,162,Product-162
Cassava Fresh,-,-,-,Gakoromone,50.00/Kg,80.00/Kg,500.0,Meru,2026-01-30,162,Product-162
Cassava Fresh,-,-,-,Kitale Municipality Market,100.00/Kg,160.00/Kg,300.0,Trans-Nzoia,2026-01-30,162,Product-162
Cassava Fresh,-,-,-,Kitale Municipality Market,150.00/Kg,220.00/Kg,300.0,Trans-Nzoia,2026-01-29,162,Product-162
Cassava Fresh,-,-,-,Kabati - Muranga,-,30.00/Kg,,Muranga,2026-01-29,162,Product-162
Cassava Fresh,-,-,-,Kitale Municipality Market,100.00/Kg,150.00/Kg,300.0,Trans-Nzoia,2026-01-28,162,Product-162
Cassava Fresh,-,-,-,Holo,-,100.00/Kg,,Kisumu,2026-01-27,162,Product-162
Cassava Fresh,-,-,-,Bondeni,100.00/Kg,150.00/Kg,400.0,Trans-Nzoia,2026-01-27,162,Product-162
Cassava Fresh,-,-,-,Kitale Municipality Market,100.00/Kg,150.00/Kg,300.0,Trans-Nzoia,2026-01-27,162,Product-162
Cassava Fresh,-,-,-,Muhoroni,-,50.00/Kg,500.0,Kisumu,2026-01-25,162,Product-162
Cassava Fresh,-,-,-,Kibuye,-,150.00/Kg,,Kisumu,2026-01-25,162,Product-162
Cassava Fresh,-,-,-,Gakoromone,40.00/Kg,50.00/Kg,700.0,Meru,2026-01-23,162,Product-162
Cassava Fresh,-,-,-,Mumias,-,55.56/Kg,,Kakamega,2026-01-23,162,Product-162
Cassava Fresh,-,-,-,Voi Retail,-,90.00/Kg,30.0,Taita-Taveta,2026-01-23,162,Product-162
Cassava Fresh,-,-,-,Kitale Municipality Market,100.00/Kg,150.00/Kg,300.0,Trans-Nzoia,2026-01-23,162,Product-162
Cassava Fresh,-,-,-,Kitale Municipality Market,100.00/Kg,150.00/Kg,300.0,Trans-Nzoia,2026-01-22,162,Product-162
Cassava Fresh,-,-,-,Makutano Kirinyaga,40.00/Kg,60.00/Kg,350.0,Kirinyaga,2026-01-22,162,Product-162
Cassava Fresh,-,-,-,Kitale Municipality Market,100.00/Kg,150.00/Kg,400.0,Trans-Nzoia,2026-01-21,162,Product-162
Cassava Fresh,-,-,-,Bondeni,100.00/Kg,150.00/Kg,300.0,Trans-Nzoia,2026-01-20,162,Product-162
Cassava Fresh,-,-,-,Ahero,60.00/Kg,70.00/Kg,3600.0,Kisumu,2026-01-20,162,Product-162
Cassava Fresh,-,-,-,Voi Retail,-,80.00/Kg,100.0,Taita-Taveta,2026-01-20,162,Product-162
Cassava Fresh,-,-,-,Kitale Municipality Market,40.00/Kg,45.00/Kg,400.0,Trans-Nzoia,2026-01-19,162,Product-162
Cassava Fresh,-,-,-,Mumias,-,55.56/Kg,,Kakamega,2026-01-16,162,Product-162
Cassava Fresh,-,-,-,Lungalunga,50.00/Kg,100.00/Kg,10000.0,Kwale,2026-01-16,162,Product-162
Cassava Fresh,-,-,-,Kisasi,45.00/Kg,85.00/Kg,,Kitui,2026-01-16,162,Product-162
Cassava Fresh,-,-,-,Gakoromone,50.00/Kg,60.00/Kg,500.0,Meru,2026-01-16,162,Product-162
Cassava Fresh,-,-,-,Kabati - Muranga,20.00/Kg,35.00/Kg,,Muranga,2026-01-14,162,Product-162
White Irish Potatoes,-,-,-,Kitale Municipality Market,42.67/Kg,48.00/Kg,5000.0,Trans-Nzoia,2026-02-12,163,Product-163
White Irish Potatoes,-,-,-,Mukuyu Market,-,60.00/Kg,,Muranga,2026-02-11,163,Product-163
White Irish Potatoes,-,-,-,Kitale Municipality Market,60.00/Kg,80.00/Kg,5000.0,Trans-Nzoia,2026-02-11,163,Product-163
White Irish Potatoes,-,-,-,Kerugoya,30.00/Kg,65.00/Kg,2350.0,Kirinyaga,2026-02-10,163,Product-163
White Irish Potatoes,-,-,-,Bondeni,80.00/Kg,120.00/Kg,100.0,Trans-Nzoia,2026-02-10,163,Product-163
White Irish Potatoes,-,-,-,Bondeni,42.67/Kg,48.00/Kg,4000.0,Trans-Nzoia,2026-02-10,163,Product-163
White Irish Potatoes,-,-,-,Mogogosiek Market,40.00/Kg,60.00/Kg,6000.0,Bomet,2026-02-10,163,Product-163
White Irish Potatoes,-,-,-,Maua,51.25/Kg,70.00/Kg,8000.0,Meru,2026-02-10,163,Product-163
White Irish Potatoes,-,-,-,Holo,110.00/Kg,200.00/Kg,,Kisumu,2026-02-10,163,Product-163
White Irish Potatoes,-,-,-,Voi Retail,-,70.00/Kg,150.0,Taita-Taveta,2026-02-10,163,Product-163
White Irish Potatoes,-,-,-,Nkubu,50.00/Kg,80.00/Kg,2300.0,Meru,2026-02-10,163,Product-163
White Irish Potatoes,-,-,-,Diani Market,65.00/Kg,90.00/Kg,6000.0,Kwale,2026-02-10,163,Product-163
White Irish Potatoes,-,-,-,Wundanyi,-,60.00/Kg,2000.0,Taita-Taveta,2026-02-10,163,Product-163
White Irish Potatoes,-,-,-,Kitale Municipality Market,60.00/Kg,80.00/Kg,4000.0,Trans-Nzoia,2026-02-10,163,Product-163
White Irish Potatoes,-,-,-,Ngurubani Market,40.00/Kg,50.00/Kg,25000.0,Kirinyaga,2026-02-09,163,Product-163
White Irish Potatoes,-,-,-,Ngurubani Market,40.00/Kg,50.00/Kg,21500.0,Kirinyaga,2026-02-09,163,Product-163
White Irish Potatoes,-,-,-,Kangeta,68.00/Kg,70.00/Kg,13000.0,Meru,2026-02-09,163,Product-163
White Irish Potatoes,-,-,-,Kagio,0.27/Kg,48.00/Kg,8000.0,Kirinyaga,2026-02-09,163,Product-163
White Irish Potatoes,-,-,-,Kitale Municipality Market,60.00/Kg,80.00/Kg,5000.0,Trans-Nzoia,2026-02-09,163,Product-163
White Irish Potatoes,-,-,-,Khayega,57.33/Kg,61.33/Kg,4500.0,Kakamega,2026-02-08,163,Product-163
White Irish Potatoes,-,-,-,Kibuye,110.00/Kg,100.00/Kg,,Kisumu,2026-02-08,163,Product-163
White Irish Potatoes,-,-,-,Muhoroni,75.00/Kg,90.00/Kg,5000.0,Kisumu,2026-02-08,163,Product-163
White Irish Potatoes,-,-,-,Ngurubani Market,34.00/Kg,50.00/Kg,24400.0,Kirinyaga,2026-02-06,163,Product-163
White Irish Potatoes,-,-,-,Mumias,-,0.01/Kg,,Kakamega,2026-02-06,163,Product-163
White Irish Potatoes,-,-,-,Kangeta,70.00/Kg,72.00/Kg,13000.0,Meru,2026-02-06,163,Product-163
White Irish Potatoes,-,-,-,Voi Wholesale,50.00/Kg,-,8000.0,Taita-Taveta,2026-02-06,163,Product-163
White Irish Potatoes,-,-,-,Voi Wholesale,52.50/Kg,-,4000.0,Taita-Taveta,2026-02-06,163,Product-163
White Irish Potatoes,-,-,-,Gakoromone,57.14/Kg,60.00/Kg,38000.0,Meru,2026-02-06,163,Product-163
White Irish Potatoes,-,-,-,Ngurubani Market,42.00/Kg,50.00/Kg,24500.0,Kirinyaga,2026-02-04,163,Product-163
White Irish Potatoes,-,-,-,Mukuyu Market,40.00/Kg,60.00/Kg,,Muranga,2026-02-04,163,Product-163
White Irish Potatoes,-,-,-,Diani Market,80.00/Kg,100.00/Kg,6000.0,Kwale,2026-02-04,163,Product-163
White Irish Potatoes,-,-,-,Holo,100.00/Kg,100.00/Kg,,Kisumu,2026-02-03,163,Product-163
White Irish Potatoes,-,-,-,Kerugoya,30.00/Kg,60.00/Kg,2300.0,Kirinyaga,2026-02-03,163,Product-163
White Irish Potatoes,-,-,-,Mogogosiek Market,40.00/Kg,60.00/Kg,8000.0,Bomet,2026-02-03,163,Product-163
White Irish Potatoes,-,-,-,Nkubu,56.00/Kg,100.00/Kg,1950.0,Meru,2026-02-03,163,Product-163
White Irish Potatoes,-,-,-,Voi Retail,-,60.00/Kg,300.0,Taita-Taveta,2026-02-03,163,Product-163
White Irish Potatoes,-,-,-,Kutus,50.00/Kg,55.00/Kg,,Kirinyaga,2026-02-02,163,Product-163
White Irish Potatoes,-,-,-,Kibuye,110.00/Kg,150.00/Kg,,Kisumu,2026-02-01,163,Product-163
White Irish Potatoes,-,-,-,Muhoroni,80.00/Kg,90.00/Kg,2500.0,Kisumu,2026-02-01,163,Product-163
White Irish Potatoes,-,-,-,Khayega,53.33/Kg,56.00/Kg,12000.0,Kakamega,2026-02-01,163,Product-163
White Irish Potatoes,-,-,-,Ngurubani Market,44.00/Kg,50.00/Kg,24500.0,Kirinyaga,2026-01-31,163,Product-163
White Irish Potatoes,-,-,-,Kisasi,35.00/Kg,55.00/Kg,,Kitui,2026-01-30,163,Product-163
White Irish Potatoes,-,-,-,Lungalunga,50.00/Kg,100.00/Kg,50000.0,Kwale,2026-01-30,163,Product-163
White Irish Potatoes,-,-,-,Kagio,32.00/Kg,52.00/Kg,8000.0,Kirinyaga,2026-01-30,163,Product-163
White Irish Potatoes,-,-,-,Wundanyi,-,65.00/Kg,1800.0,Taita-Taveta,2026-01-30,163,Product-163
White Irish Potatoes,-,-,-,Kitale Municipality Market,60.00/Kg,80.00/Kg,3000.0,Trans-Nzoia,2026-01-30,163,Product-163
White Irish Potatoes,-,-,-,Gakoromone,54.29/Kg,60.00/Kg,24000.0,Meru,2026-01-30,163,Product-163
White Irish Potatoes,-,-,-,Kinango,63.16/Kg,80.00/Kg,4500.0,Kwale,2026-01-29,163,Product-163
White Irish Potatoes,-,-,-,Kerugoya,35.00/Kg,65.00/Kg,2400.0,Kirinyaga,2026-01-29,163,Product-163
White Irish Potatoes,-,-,-,Kitale Municipality Market,42.67/Kg,48.00/Kg,4500.0,Trans-Nzoia,2026-01-29,163,Product-163
White Irish Potatoes,-,-,-,Sabatia,53.85/Kg,55.56/Kg,5200.0,Kakamega,2026-01-28,163,Product-163
White Irish Potatoes,-,-,-,Diani Market,80.00/Kg,100.00/Kg,6000.0,Kwale,2026-01-28,163,Product-163
White Irish Potatoes,-,-,-,Kitale Municipality Market,65.00/Kg,80.00/Kg,3000.0,Trans-Nzoia,2026-01-28,163,Product-163
White Irish Potatoes,-,-,-,Kerugoya,30.00/Kg,65.00/Kg,2300.0,Kirinyaga,2026-01-27,163,Product-163
White Irish Potatoes,-,-,-,Holo,100.00/Kg,100.00/Kg,,Kisumu,2026-01-27,163,Product-163
White Irish Potatoes,-,-,-,Bondeni,42.67/Kg,49.33/Kg,3500.0,Trans-Nzoia,2026-01-27,163,Product-163
White Irish Potatoes,-,-,-,Maua,50.00/Kg,70.00/Kg,40000.0,Meru,2026-01-27,163,Product-163
White Irish Potatoes,-,-,-,Nkubu,60.00/Kg,100.00/Kg,2350.0,Meru,2026-01-27,163,Product-163
White Irish Potatoes,-,-,-,Voi Retail,-,70.00/Kg,250.0,Taita-Taveta,2026-01-27,163,Product-163
White Irish Potatoes,-,-,-,Voi Wholesale,50.00/Kg,-,6300.0,Taita-Taveta,2026-01-27,163,Product-163
White Irish Potatoes,-,-,-,Kitale Municipality Market,60.00/Kg,80.00/Kg,3000.0,Trans-Nzoia,2026-01-27,163,Product-163
White Irish Potatoes,-,-,-,Ngurubani Market,42.00/Kg,50.00/Kg,18500.0,Kirinyaga,2026-01-26,163,Product-163
White Irish Potatoes,-,-,-,Kutus,42.00/Kg,50.00/Kg,,Kirinyaga,2026-01-26,163,Product-163
White Irish Potatoes,-,-,-,Kagio,40.00/Kg,56.00/Kg,8000.0,Kirinyaga,2026-01-26,163,Product-163
White Irish Potatoes,-,-,-,Kangeta,66.00/Kg,68.00/Kg,12000.0,Meru,2026-01-26,163,Product-163
White Irish Potatoes,-,-,-,Muhoroni,60.00/Kg,75.00/Kg,4500.0,Kisumu,2026-01-25,163,Product-163
White Irish Potatoes,-,-,-,Kibuye,90.00/Kg,120.00/Kg,,Kisumu,2026-01-25,163,Product-163
White Irish Potatoes,-,-,-,Ngurubani Market,34.00/Kg,50.00/Kg,24400.0,Kirinyaga,2026-01-23,163,Product-163
White Irish Potatoes,-,-,-,Gakoromone,50.00/Kg,57.14/Kg,55000.0,Meru,2026-01-23,163,Product-163
White Irish Potatoes,-,-,-,Voi Retail,-,60.00/Kg,360.0,Taita-Taveta,2026-01-23,163,Product-163
White Irish Potatoes,-,-,-,Wundanyi,-,60.00/Kg,,Taita-Taveta,2026-01-23,163,Product-163
White Irish Potatoes,-,-,-,Voi Wholesale,51.11/Kg,-,7200.0,Taita-Taveta,2026-01-23,163,Product-163
White Irish Potatoes,-,-,-,Kitale Municipality Market,55.00/Kg,80.00/Kg,3000.0,Trans-Nzoia,2026-01-23,163,Product-163
White Irish Potatoes,-,-,-,Kinango,57.89/Kg,80.00/Kg,7000.0,Kwale,2026-01-22,163,Product-163
White Irish Potatoes,-,-,-,Kitale Municipality Market,42.67/Kg,48.00/Kg,4000.0,Trans-Nzoia,2026-01-22,163,Product-163
White Irish Potatoes,-,-,-,Mukuyu Market,-,50.00/Kg,,Muranga,2026-01-21,163,Product-163
White Irish Potatoes,-,-,-,Sabatia,61.54/Kg,54.35/Kg,9500.0,Kakamega,2026-01-21,163,Product-163
White Irish Potatoes,-,-,-,Kangeta,74.00/Kg,76.00/Kg,13000.0,Meru,2026-01-21,163,Product-163
White Irish Potatoes,-,-,-,Kitale Municipality Market,44.00/Kg,48.00/Kg,3000.0,Trans-Nzoia,2026-01-21,163,Product-163
White Irish Potatoes,-,-,-,Ngurubani Market,40.00/Kg,50.00/Kg,23500.0,Kirinyaga,2026-01-20,163,Product-163
White Irish Potatoes,-,-,-,Maua,52.50/Kg,80.00/Kg,8000.0,Meru,2026-01-20,163,Product-163
White Irish Potatoes,-,-,-,Bondeni,60.00/Kg,80.00/Kg,3000.0,Trans-Nzoia,2026-01-20,163,Product-163
White Irish Potatoes,-,-,-,Voi Retail,-,60.00/Kg,200.0,Taita-Taveta,2026-01-20,163,Product-163
White Irish Potatoes,-,-,-,Nkubu,50.00/Kg,100.00/Kg,2000.0,Meru,2026-01-20,163,Product-163
White Irish Potatoes,-,-,-,Voi Wholesale,52.22/Kg,-,7200.0,Taita-Taveta,2026-01-20,163,Product-163
White Irish Potatoes,-,-,-,Butere Livestock Market,53.85/Kg,55.56/Kg,6000.0,Kakamega,2026-01-19,163,Product-163
White Irish Potatoes,-,-,-,Kerugoya,35.00/Kg,70.00/Kg,2300.0,Kirinyaga,2026-01-19,163,Product-163
White Irish Potatoes,-,-,-,Kitale Municipality Market,60.00/Kg,75.00/Kg,4000.0,Trans-Nzoia,2026-01-19,163,Product-163
White Irish Potatoes,-,-,-,Diani Market,80.00/Kg,100.00/Kg,6000.0,Kwale,2026-01-19,163,Product-163
White Irish Potatoes,-,-,-,Muhoroni,60.00/Kg,75.00/Kg,3500.0,Kisumu,2026-01-18,163,Product-163
White Irish Potatoes,-,-,-,Khayega,56.00/Kg,61.33/Kg,7000.0,Kakamega,2026-01-18,163,Product-163
White Irish Potatoes,-,-,-,Mukuyu Market,-,70.00/Kg,,Muranga,2026-01-17,163,Product-163
White Irish Potatoes,-,-,-,Ngurubani Market,34.00/Kg,50.00/Kg,24400.0,Kirinyaga,2026-01-16,163,Product-163
White Irish Potatoes,-,-,-,Mumias,-,72.00/Kg,,Kakamega,2026-01-16,163,Product-163
White Irish Potatoes,-,-,-,Lungalunga,50.00/Kg,100.00/Kg,50000.0,Kwale,2026-01-16,163,Product-163
White Irish Potatoes,-,-,-,Kisasi,30.00/Kg,50.00/Kg,,Kitui,2026-01-16,163,Product-163
White Irish Potatoes,-,-,-,Gakoromone,52.86/Kg,54.29/Kg,36000.0,Meru,2026-01-16,163,Product-163
White Irish Potatoes,-,-,-,Kangemi Market,-,80.00/Kg,,Nairobi,2026-01-16,163,Product-163
White Irish Potatoes,-,-,-,Maua,50.00/Kg,70.00/Kg,40000.0,Meru,2026-01-15,163,Product-163
White Irish Potatoes,-,-,-,Kinango,57.89/Kg,80.00/Kg,6000.0,Kwale,2026-01-15,163,Product-163
White Irish Potatoes,-,-,-,Kerugoya,40.00/Kg,70.00/Kg,2300.0,Kirinyaga,2026-01-15,163,Product-163
White Irish Potatoes,-,-,-,Sabatia,56.92/Kg,83.33/Kg,6500.0,Kakamega,2026-01-14,163,Product-163
White Irish Potatoes,-,-,-,Kangeta,74.00/Kg,76.00/Kg,11000.0,Meru,2026-01-14,163,Product-163
Cassava Chips (dry),-,-,-,Kitale Municipality Market,75.00/Kg,90.00/Kg,700.0,Trans-Nzoia,2026-02-12,164,Product-164
Cassava Chips (dry),-,-,-,Bondeni,75.00/Kg,85.00/Kg,600.0,Trans-Nzoia,2026-02-10,164,Product-164
Cassava Chips (dry),-,-,-,Holo,-,75.00/Kg,,Kisumu,2026-02-10,164,Product-164
Cassava Chips (dry),-,-,-,Kitale Municipality Market,85.00/Kg,100.00/Kg,400.0,Trans-Nzoia,2026-02-10,164,Product-164
Cassava Chips (dry),-,-,-,Kitale Municipality Market,75.00/Kg,100.00/Kg,500.0,Trans-Nzoia,2026-02-09,164,Product-164
Cassava Chips (dry),-,-,-,Kibuye,-,75.00/Kg,,Kisumu,2026-02-08,164,Product-164
Cassava Chips (dry),-,-,-,Muhoroni,-,100.00/Kg,500.0,Kisumu,2026-02-08,164,Product-164
Cassava Chips (dry),-,-,-,Mumias,-,62.50/Kg,,Kakamega,2026-02-06,164,Product-164
Cassava Chips (dry),-,-,-,Holo,-,75.00/Kg,,Kisumu,2026-02-03,164,Product-164
Cassava Chips (dry),-,-,-,Kibuye,-,150.00/Kg,,Kisumu,2026-02-01,164,Product-164
Cassava Chips (dry),-,-,-,Muhoroni,-,100.00/Kg,500.0,Kisumu,2026-02-01,164,Product-164
Cassava Chips (dry),-,-,-,Mumias,-,76.92/Kg,,Kakamega,2026-01-30,164,Product-164
Cassava Chips (dry),-,-,-,Kitale Municipality Market,65.00/Kg,90.00/Kg,500.0,Trans-Nzoia,2026-01-29,164,Product-164
Cassava Chips (dry),-,-,-,Kitale Municipality Market,75.00/Kg,90.00/Kg,400.0,Trans-Nzoia,2026-01-28,164,Product-164
Cassava Chips (dry),-,-,-,Ahero,50.00/Kg,60.00/Kg,990.0,Kisumu,2026-01-27,164,Product-164
Cassava Chips (dry),-,-,-,Holo,-,75.00/Kg,,Kisumu,2026-01-27,164,Product-164
Cassava Chips (dry),-,-,-,Bondeni,65.00/Kg,85.00/Kg,300.0,Trans-Nzoia,2026-01-27,164,Product-164
Cassava Chips (dry),-,-,-,Kitale Municipality Market,75.00/Kg,100.00/Kg,300.0,Trans-Nzoia,2026-01-27,164,Product-164
Cassava Chips (dry),-,-,-,Kibuye,-,65.00/Kg,,Kisumu,2026-01-25,164,Product-164
Cassava Chips (dry),-,-,-,Mumias,-,71.43/Kg,,Kakamega,2026-01-23,164,Product-164
Cassava Chips (dry),-,-,-,Kitale Municipality Market,75.00/Kg,90.00/Kg,500.0,Trans-Nzoia,2026-01-22,164,Product-164
Cassava Chips (dry),-,-,-,Kitale Municipality Market,75.00/Kg,90.00/Kg,300.0,Trans-Nzoia,2026-01-21,164,Product-164
Cassava Chips (dry),-,-,-,Kabati - Muranga,-,35.00/Kg,,Muranga,2026-01-20,164,Product-164
Cassava Chips (dry),-,-,-,Bondeni,85.00/Kg,100.00/Kg,300.0,Trans-Nzoia,2026-01-20,164,Product-164
Cassava Chips (dry),-,-,-,Ahero,60.00/Kg,65.00/Kg,900.0,Kisumu,2026-01-20,164,Product-164
Cassava Chips (dry),-,-,-,Kitale Municipality Market,75.00/Kg,100.00/Kg,300.0,Trans-Nzoia,2026-01-19,164,Product-164
Cassava Chips (dry),-,-,-,Muhoroni,-,100.00/Kg,350.0,Kisumu,2026-01-18,164,Product-164
Cassava Chips (dry),-,-,-,Mumias,-,71.43/Kg,,Kakamega,2026-01-16,164,Product-164
Chillies,-,-,-,Kitale Municipality Market,80.00/Kg,120.00/Kg,200.0,Trans-Nzoia,2026-02-12,165,Product-165
Chillies,-,-,-,Ngurubani Market,80.00/Kg,120.00/Kg,210.0,Kirinyaga,2026-02-11,165,Product-165
Chillies,-,-,-,Makutano Kirinyaga,70.00/Kg,100.00/Kg,260.0,Kirinyaga,2026-02-11,165,Product-165
Chillies,-,-,-,Bondeni,80.00/Kg,120.00/Kg,200.0,Trans-Nzoia,2026-02-10,165,Product-165
Chillies,-,-,-,Holo,-,150.00/Kg,,Kisumu,2026-02-10,165,Product-165
Chillies,-,-,-,Kitale Municipality Market,80.00/Kg,120.00/Kg,200.0,Trans-Nzoia,2026-02-10,165,Product-165
Chillies,-,-,-,Ngurubani Market,80.00/Kg,120.00/Kg,220.0,Kirinyaga,2026-02-09,165,Product-165
Chillies,-,-,-,Kabati - Muranga,60.00/Kg,100.00/Kg,,Muranga,2026-02-09,165,Product-165
Chillies,-,-,-,Kutus,120.00/Kg,150.00/Kg,,Kirinyaga,2026-02-09,165,Product-165
Chillies,-,-,-,Kagio,454.00/Kg,70.00/Kg,250.0,Kirinyaga,2026-02-09,165,Product-165
Chillies,-,-,-,Kitale Municipality Market,80.00/Kg,120.00/Kg,300.0,Trans-Nzoia,2026-02-09,165,Product-165
Chillies,-,-,-,Kibuye,-,200.00/Kg,,Kisumu,2026-02-08,165,Product-165
Chillies,-,-,-,Makutano Embu,60.00/Kg,80.00/Kg,,Embu,2026-02-07,165,Product-165
Chillies,-,-,-,Makutano Kirinyaga,60.00/Kg,100.00/Kg,420.0,Kirinyaga,2026-02-07,165,Product-165
Chillies,-,-,-,Mumias,-,166.67/Kg,,Kakamega,2026-02-06,165,Product-165
Chillies,-,-,-,Kinango,100.00/Kg,150.00/Kg,150.0,Kwale,2026-02-05,165,Product-165
Chillies,-,-,-,Kagio,55.00/Kg,80.00/Kg,250.0,Kirinyaga,2026-02-05,165,Product-165
Chillies,-,-,-,Ngurubani Market,70.00/Kg,100.00/Kg,150.0,Kirinyaga,2026-02-04,165,Product-165
Chillies,-,-,-,Makutano Kirinyaga,60.00/Kg,100.00/Kg,420.0,Kirinyaga,2026-02-04,165,Product-165
Chillies,-,-,-,Holo,-,150.00/Kg,,Kisumu,2026-02-03,165,Product-165
Chillies,-,-,-,Kagio,50.00/Kg,80.00/Kg,400.0,Kirinyaga,2026-02-02,165,Product-165
Chillies,-,-,-,Kibuye,-,200.00/Kg,,Kisumu,2026-02-01,165,Product-165
Chillies,-,-,-,Makutano Embu,70.00/Kg,100.00/Kg,,Embu,2026-01-31,165,Product-165
Chillies,-,-,-,Ngurubani Market,80.00/Kg,110.00/Kg,185.0,Kirinyaga,2026-01-31,165,Product-165
Chillies,-,-,-,Makutano Kirinyaga,70.00/Kg,100.00/Kg,380.0,Kirinyaga,2026-01-31,165,Product-165
Chillies,-,-,-,Kabati - Muranga,60.00/Kg,120.00/Kg,,Muranga,2026-01-31,165,Product-165
Chillies,-,-,-,Mumias,-,166.67/Kg,,Kakamega,2026-01-30,165,Product-165
Chillies,-,-,-,Kitale Municipality Market,80.00/Kg,100.00/Kg,200.0,Trans-Nzoia,2026-01-30,165,Product-165
Chillies,-,-,-,Kutus,120.00/Kg,150.00/Kg,50.0,Kirinyaga,2026-01-29,165,Product-165
Chillies,-,-,-,Kinango,100.00/Kg,150.00/Kg,150.0,Kwale,2026-01-29,165,Product-165
Chillies,-,-,-,Kitale Municipality Market,80.00/Kg,100.00/Kg,300.0,Trans-Nzoia,2026-01-29,165,Product-165
Chillies,-,-,-,Kabati - Muranga,60.00/Kg,120.00/Kg,,Muranga,2026-01-29,165,Product-165
Chillies,-,-,-,Makutano Kirinyaga,70.00/Kg,90.00/Kg,240.0,Kirinyaga,2026-01-28,165,Product-165
Chillies,-,-,-,Holo,-,150.00/Kg,,Kisumu,2026-01-27,165,Product-165
Chillies,-,-,-,Bondeni,80.00/Kg,100.00/Kg,300.0,Trans-Nzoia,2026-01-27,165,Product-165
Chillies,-,-,-,Maua,100.00/Kg,150.00/Kg,1600.0,Meru,2026-01-27,165,Product-165
Chillies,-,-,-,Kitale Municipality Market,90.00/Kg,120.00/Kg,300.0,Trans-Nzoia,2026-01-27,165,Product-165
Chillies,-,-,-,Ngurubani Market,80.00/Kg,120.00/Kg,250.0,Kirinyaga,2026-01-26,165,Product-165
Chillies,-,-,-,Kagio,50.00/Kg,70.00/Kg,250.0,Kirinyaga,2026-01-26,165,Product-165
Chillies,-,-,-,Kangeta,180.00/Kg,200.00/Kg,7.0,Meru,2026-01-26,165,Product-165
Chillies,-,-,-,Kibuye,-,200.00/Kg,,Kisumu,2026-01-25,165,Product-165
Chillies,-,-,-,Makutano Embu,70.00/Kg,100.00/Kg,,Embu,2026-01-24,165,Product-165
Chillies,-,-,-,Makutano Kirinyaga,70.00/Kg,100.00/Kg,320.0,Kirinyaga,2026-01-24,165,Product-165
Chillies,-,-,-,Kabati - Muranga,60.00/Kg,120.00/Kg,,Muranga,2026-01-24,165,Product-165
Chillies,-,-,-,Wundanyi,-,80.00/Kg,100.0,Taita-Taveta,2026-01-23,165,Product-165
Chillies,-,-,-,Mumias,-,125.00/Kg,,Kakamega,2026-01-23,165,Product-165
Chillies,-,-,-,Kitale Municipality Market,80.00/Kg,120.00/Kg,300.0,Trans-Nzoia,2026-01-23,165,Product-165
Chillies,-,-,-,Kutus,120.00/Kg,150.00/Kg,,Kirinyaga,2026-01-22,165,Product-165
Chillies,-,-,-,Kinango,90.00/Kg,150.00/Kg,150.0,Kwale,2026-01-22,165,Product-165
Chillies,-,-,-,Kagio,80.00/Kg,100.00/Kg,250.0,Kirinyaga,2026-01-22,165,Product-165
Chillies,-,-,-,Makutano Kirinyaga,80.00/Kg,100.00/Kg,180.0,Kirinyaga,2026-01-22,165,Product-165
Chillies,-,-,-,Kitale Municipality Market,80.00/Kg,120.00/Kg,300.0,Trans-Nzoia,2026-01-22,165,Product-165
Chillies,-,-,-,Kangeta,180.00/Kg,200.00/Kg,10.0,Meru,2026-01-21,165,Product-165
Chillies,-,-,-,Kitale Municipality Market,90.00/Kg,120.00/Kg,200.0,Trans-Nzoia,2026-01-21,165,Product-165
Chillies,-,-,-,Ngurubani Market,80.00/Kg,120.00/Kg,180.0,Kirinyaga,2026-01-20,165,Product-165
Chillies,-,-,-,Kabati - Muranga,60.00/Kg,110.00/Kg,,Muranga,2026-01-20,165,Product-165
Chillies,-,-,-,Maua,100.00/Kg,150.00/Kg,1600.0,Meru,2026-01-20,165,Product-165
Chillies,-,-,-,Kagio,40.00/Kg,70.00/Kg,350.0,Kirinyaga,2026-01-20,165,Product-165
Chillies,-,-,-,Bondeni,80.00/Kg,110.00/Kg,200.0,Trans-Nzoia,2026-01-20,165,Product-165
